"L1","child_path","chord_HTML","chord_ID","probability"
"1","","","","",""
"2684","16","56,6,37","iii<sup>7</sup>","37","0.008"
"2685","17","56,6,b7","&#9837;VII","b7","0.008"
"2686","18","56,6,7/5","vii&deg;/V","7/5","0.005"
"2687","19","56,6,b46","iv<sup>6</sup>","b46","0.005"
"2688","20","56,6,66","vi<sup>6</sup>","66","0.005"
"2689","21","56,6,7","vii&deg;","7","0.005"
"2690","22","56,6,543/5","V<sup>4</sup><sub>3</sub>/V","543/5","0.005"
"2691","23","56,6,b4","iv","b4","0.002"
"2692","1","56,2,1","I","1","0.267"
"2693","2","56,2,4","IV","4","0.221"
"2694","3","56,2,46","IV<sup>6</sup>","46","0.151"
"2695","4","56,2,6","vi","6","0.14"
"2696","5","56,2,57/6","V<sup>7</sup>/vi","57/6","0.047"
"2697","1","56,3,6","vi","6","0.762"
"2698","2","56,3,5","V","5","0.238"
"2699","1","56,27,4","IV","4","0.765"
"2700","2","56,27,16","I<sup>6</sup>","16","0.235"
"2701","1","56,47,36","iii<sup>6</sup>","36","0.385"
"2702","2","56,47,265","ii<sup>6</sup><sub>5</sub>","265","0.308"
"2703","3","56,47,542","V<sup>4</sup><sub>2</sub>","542","0.308"
"2704","1","56,16,5","V","5","0.615"
"2705","2","56,16,4","IV","4","0.385"
"2706","1","56,67,4","IV","4","0.28"
"2707","2","56,67,5","V","5","0.217"
"2708","3","56,67,27","ii<sup>7</sup>","27","0.112"
"2709","4","56,67,2","ii","2","0.056"
"2710","5","56,67,1","I","1","0.049"
"2711","6","56,67,57","V<sup>7</sup>","57","0.028"
"2712","7","56,67,56","V<sup>6</sup>","56","0.028"
"2713","8","56,67,57/5","V<sup>7</sup>/V","57/5","0.014"
"2714","9","56,67,164","I<sup>6</sup><sub>4</sub>","164","0.007"
"2715","1","56,5/6,6","vi","6","1"
"2716","1","56,b7,46","IV<sup>6</sup>","46","0.311"
"2717","2","56,b7,57/2","V<sup>7</sup>/ii","57/2","0.267"
"2718","3","56,b7,56/2","V<sup>6</sup>/ii","56/2","0.178"
"2719","4","56,b7,67","vi<sup>7</sup>","67","0.089"
"2720","5","56,b7,4","IV","4","0.089"
"2721","6","56,b7,465","IV<sup>6</sup><sub>5</sub>","465","0.067"
"2722","1","56,164,4","IV","4","0.267"
"2723","2","56,164,56","V<sup>6</sup>","56","0.267"
"2724","3","56,164,Y6","&#9837;VI","Y6","0.133"
"2725","4","56,164,46","IV<sup>6</sup>","46","0.133"
"2726","5","56,164,47/2","IV<sup>7</sup>/ii","47/2","0.133"
"2727","6","56,164,57","V<sup>7</sup>","57","0.067"
"2728","1","56,37,5","V","5","0.294"
"2729","2","56,37,5/2","V/ii","5/2","0.235"
"2730","3","56,37,342","iii<sup>4</sup><sub>2</sub>","342","0.235"
"2731","4","56,37,6","vi","6","0.235"
"2732","1","56,5/5,5/2","V/ii","5/2","0.444"
"2733","2","56,5/5,1","I","1","0.333"
"2734","3","56,5/5,76","vii&deg;<sup>6</sup>","76","0.222"
"2735","1","56,464,3","iii","3","0.511"
"2736","2","56,464,564","V<sup>6</sup><sub>4</sub>","564","0.17"
"2737","3","56,464,47","IV<sup>7</sup>","47","0.106"
"2738","4","56,464,1","I","1","0.085"
"2739","5","56,464,5/6","V/vi","5/6","0.064"
"2740","6","56,464,164","I<sup>6</sup><sub>4</sub>","164","0.064"
"2741","1","56,17,37","iii<sup>7</sup>","37","0.5"
"2742","2","56,17,47","IV<sup>7</sup>","47","0.5"
"2743","1","56,664,1","I","1","1"
"2744","1","56,564,6","vi","6","0.364"
"2745","2","56,564,67","vi<sup>7</sup>","67","0.182"
"2746","3","56,564,17","I<sup>7</sup>","17","0.182"
"2747","4","56,564,5","V","5","0.182"
"2748","5","56,564,542","V<sup>4</sup><sub>2</sub>","542","0.091"
"2749","1","56,46,164","I<sup>6</sup><sub>4</sub>","164","0.608"
"2750","2","56,46,5","V","5","0.131"
"2751","3","56,46,16","I<sup>6</sup>","16","0.125"
"2752","4","56,46,57","V<sup>7</sup>","57","0.023"
"2753","5","56,46,565","V<sup>6</sup><sub>5</sub>","565","0.023"
"2754","6","56,46,66","vi<sup>6</sup>","66","0.023"
"2755","7","56,46,36","iii<sup>6</sup>","36","0.023"
"2756","8","56,46,b46","iv<sup>6</sup>","b46","0.023"
"2757","9","56,46,4","IV","4","0.023"
"2758","1","56,36,7/6","vii&deg;/vi","7/6","0.667"
"2759","2","56,36,16","I<sup>6</sup>","16","0.333"
"2760","1","56,66,16","I<sup>6</sup>","16","0.216"
"2761","2","56,66,77/2","vii<sup>ø</sup><sup>7</sup>/ii","77/2","0.157"
"2762","3","56,66,464","IV<sup>6</sup><sub>4</sub>","464","0.137"
"2763","4","56,66,46","IV<sup>6</sup>","46","0.137"
"2764","5","56,66,5","V","5","0.098"
"2765","6","56,66,543/3","V<sup>4</sup><sub>3</sub>/iii","543/3","0.078"
"2766","7","56,66,164","I<sup>6</sup><sub>4</sub>","164","0.078"
"2767","8","56,66,2","ii","2","0.059"
"2768","9","56,66,564","V<sup>6</sup><sub>4</sub>","564","0.039"
"2769","1","56,b3,27","ii<sup>7</sup>","27","1"
"2770","1","5/6,1,5","V","5","0.609"
"2771","2","5/6,1,5/6","V/vi","5/6","0.196"
"2772","3","5/6,1,27","ii<sup>7</sup>","27","0.087"
"2773","4","5/6,1,2","ii","2","0.065"
"2774","5","5/6,1,6","vi","6","0.022"
"2775","6","5/6,1,b7","&#9837;VII","b7","0.022"
"2776","1","5/6,4,5","V","5","0.237"
"2777","2","5/6,4,5/6","V/vi","5/6","0.207"
"2778","3","5/6,4,1","I","1","0.202"
"2779","4","5/6,4,2","ii","2","0.068"
"2780","5","5/6,4,3","iii","3","0.054"
"2781","6","5/6,4,b4","iv","b4","0.035"
"2782","7","5/6,4,56/6","V<sup>6</sup>/vi","56/6","0.033"
"2783","8","5/6,4,6","vi","6","0.025"
"2784","9","5/6,4,26","ii<sup>6</sup>","26","0.019"
"2785","10","5/6,4,b6","&#9837;VI","b6","0.014"
"2786","11","5/6,4,7/5","vii&deg;/V","7/5","0.011"
"2787","12","5/6,4,57/5","V<sup>7</sup>/V","57/5","0.011"
"2788","13","5/6,4,b7","&#9837;VII","b7","0.011"
"2789","14","5/6,4,C3","&#9837;iii","C3","0.008"
"2790","15","5/6,4,27","ii<sup>7</sup>","27","0.008"
"2791","16","5/6,4,Y6","&#9837;VI","Y6","0.008"
"2792","17","5/6,4,16","I<sup>6</sup>","16","0.008"
"2793","18","5/6,4,664","vi<sup>6</sup><sub>4</sub>","664","0.008"
"2794","19","5/6,4,36","iii<sup>6</sup>","36","0.005"
"2795","20","5/6,4,L27","II<sup>7</sup>","L27","0.003"
"2796","21","5/6,4,57","V<sup>7</sup>","57","0.003"
"2797","1","5/6,5,6","vi","6","0.316"
"2798","2","5/6,5,1","I","1","0.211"
"2799","3","5/6,5,Y2","&#9837;II","Y2","0.211"
"2800","4","5/6,5,5/6","V/vi","5/6","0.053"
"2801","1","5/6,6,4","IV","4","0.225"
"2802","2","5/6,6,1","I","1","0.144"
"2803","3","5/6,6,5","V","5","0.136"
"2804","4","5/6,6,2","ii","2","0.128"
"2805","5","5/6,6,5/6","V/vi","5/6","0.049"
"2806","6","5/6,6,3","iii","3","0.029"
"2807","7","5/6,6,36","iii<sup>6</sup>","36","0.024"
"2808","8","5/6,6,642","vi<sup>4</sup><sub>2</sub>","642","0.024"
"2809","9","5/6,6,164","I<sup>6</sup><sub>4</sub>","164","0.021"
"2810","10","5/6,6,47","IV<sup>7</sup>","47","0.017"
"2811","11","5/6,6,57/6","V<sup>7</sup>/vi","57/6","0.014"
"2812","12","5/6,6,b7","&#9837;VII","b7","0.013"
"2813","13","5/6,6,5/5","V/V","5/5","0.012"
"2814","14","5/6,6,56/6","V<sup>6</sup>/vi","56/6","0.01"
"2815","15","5/6,6,564","V<sup>6</sup><sub>4</sub>","564","0.009"
"2816","16","5/6,6,664","vi<sup>6</sup><sub>4</sub>","664","0.008"
"2817","17","5/6,6,b5","v","b5","0.007"
"2818","18","5/6,6,364","iii<sup>6</sup><sub>4</sub>","364","0.007"
"2819","19","5/6,6,26","ii<sup>6</sup>","26","0.007"
"2820","20","5/6,6,D6","vi&deg;","D6","0.007"
"2821","21","5/6,6,265","ii<sup>6</sup><sub>5</sub>","265","0.007"
"2822","22","5/6,6,37","iii<sup>7</sup>","37","0.007"
"2823","23","5/6,6,M164","I<sup>6</sup><sub>4</sub>","M164","0.007"
"2824","24","5/6,6,66","vi<sup>6</sup>","66","0.007"
"2825","25","5/6,6,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.006"
"2826","26","5/6,6,27","ii<sup>7</sup>","27","0.005"
"2827","27","5/6,6,L4","&#9839;iv&deg;","L4","0.004"
"2828","1","5/6,2,5/6","V/vi","5/6","0.291"
"2829","2","5/6,2,6","vi","6","0.209"
"2830","3","5/6,2,66","vi<sup>6</sup>","66","0.198"
"2831","4","5/6,2,3","iii","3","0.14"
"2832","5","5/6,2,16","I<sup>6</sup>","16","0.093"
"2833","6","5/6,2,57","V<sup>7</sup>","57","0.047"
"2834","7","5/6,2,1","I","1","0.023"
"2835","1","5/6,3,5","V","5","0.417"
"2836","2","5/6,3,5/5","V/V","5/5","0.333"
"2837","3","5/6,3,67","vi<sup>7</sup>","67","0.25"
"2838","1","5/6,27,37","iii<sup>7</sup>","37","0.4"
"2839","2","5/6,27,5","V","5","0.2"
"2840","3","5/6,27,5/6","V/vi","5/6","0.2"
"2841","4","5/6,27,16","I<sup>6</sup>","16","0.16"
"2842","1","5/6,47,36","iii<sup>6</sup>","36","0.481"
"2843","2","5/6,47,26","ii<sup>6</sup>","26","0.333"
"2844","3","5/6,47,1","I","1","0.148"
"2845","4","5/6,47,5/6","V/vi","5/6","0.037"
"2846","1","5/6,67,164","I<sup>6</sup><sub>4</sub>","164","0.154"
"2847","2","5/6,67,56/6","V<sup>6</sup>/vi","56/6","0.154"
"2848","3","5/6,67,Y4","iv","Y4","0.154"
"2849","4","5/6,67,M143","I<sup>4</sup><sub>3</sub>","M143","0.154"
"2850","5","5/6,67,57/6","V<sup>7</sup>/vi","57/6","0.154"
"2851","6","5/6,67,L27","II<sup>7</sup>","L27","0.154"
"2852","7","5/6,67,57/5","V<sup>7</sup>/V","57/5","0.077"
"2853","1","5/6,56,1","I","1","1"
"2854","1","5/6,464,564","V<sup>6</sup><sub>4</sub>","564","1"
"2855","1","5/6,17,6","vi","6","1"
"2856","1","5/6,664,5/6","V/vi","5/6","0.391"
"2857","2","5/6,664,57/6","V<sup>7</sup>/vi","57/6","0.203"
"2858","3","5/6,664,47","IV<sup>7</sup>","47","0.159"
"2859","4","5/6,664,365","iii<sup>6</sup><sub>5</sub>","365","0.058"
"2860","5","5/6,664,6","vi","6","0.058"
"2861","6","5/6,664,3","iii","3","0.014"
"2862","1","5/6,46,36","iii<sup>6</sup>","36","1"
"2863","1","5/6,57/6,6","vi","6","0.527"
"2864","2","5/6,57/6,4","IV","4","0.203"
"2865","3","5/6,57/6,b7","&#9837;VII","b7","0.108"
"2866","4","5/6,57/6,37","iii<sup>7</sup>","37","0.054"
"2867","5","5/6,57/6,664","vi<sup>6</sup><sub>4</sub>","664","0.054"
"2868","6","5/6,57/6,2","ii","2","0.054"
"2869","1","5/6,642,6","vi","6","0.5"
"2870","1","5/6,66,364","iii<sup>6</sup><sub>4</sub>","364","0.424"
"2871","2","5/6,66,564/6","V<sup>6</sup><sub>4</sub>/vi","564/6","0.152"
"2872","3","5/6,66,5","V","5","0.121"
"2873","4","5/6,66,2","ii","2","0.091"
"2874","5","5/6,66,M76","&#9837;VII<sup>6</sup>","M76","0.091"
"2875","1","5/6,b3,5/5","V/V","5/5","1"
"2876","1","b7,1,5","V","5","0.183"
"2877","2","b7,1,b7","&#9837;VII","b7","0.173"
"2878","3","b7,1,2","ii","2","0.1"
"2879","4","b7,1,4","IV","4","0.083"
"2880","5","b7,1,b3","&#9837;III","b3","0.071"
"2881","6","b7,1,b6","&#9837;VI","b6","0.066"
"2882","7","b7,1,6","vi","6","0.056"
"2883","8","b7,1,5/6","V/vi","5/6","0.039"
"2884","9","b7,1,b5","v","b5","0.037"
"2885","10","b7,1,5/5","V/V","5/5","0.034"
"2886","11","b7,1,57","V<sup>7</sup>","57","0.032"
"2887","12","b7,1,b67","&#9837;VI<sup>7</sup>","b67","0.02"
"2888","13","b7,1,b16","i<sup>6</sup>","b16","0.01"
"2889","14","b7,1,46","IV<sup>6</sup>","46","0.01"
"2890","15","b7,1,Y6","&#9837;VI","Y6","0.01"
"2891","16","b7,1,16","I<sup>6</sup>","16","0.01"
"2892","17","b7,1,142","I<sup>4</sup><sub>2</sub>","142","0.01"
"2893","18","b7,1,542/4","V<sup>4</sup><sub>2</sub>/IV","542/4","0.01"
"2894","19","b7,1,56","V<sup>6</sup>","56","0.01"
"2895","20","b7,1,464","IV<sup>6</sup><sub>4</sub>","464","0.007"
"2896","21","b7,1,5/2","V/ii","5/2","0.002"
"2897","1","b7,4,1","I","1","0.514"
"2898","2","b7,4,5","V","5","0.18"
"2899","3","b7,4,6","vi","6","0.049"
"2900","4","b7,4,b6","&#9837;VI","b6","0.045"
"2901","5","b7,4,b7","&#9837;VII","b7","0.037"
"2902","6","b7,4,2","ii","2","0.024"
"2903","7","b7,4,b4","iv","b4","0.024"
"2904","8","b7,4,16","I<sup>6</sup>","16","0.016"
"2905","9","b7,4,b26","ii&deg;<sup>6</sup>","b26","0.016"
"2906","10","b7,4,67","vi<sup>7</sup>","67","0.014"
"2907","11","b7,4,5/6","V/vi","5/6","0.012"
"2908","12","b7,4,L26","II<sup>6</sup>","L26","0.008"
"2909","13","b7,4,D4","IV","D4","0.008"
"2910","14","b7,4,D3","&#9837;III","D3","0.008"
"2911","15","b7,4,56/5","V<sup>6</sup>/V","56/5","0.008"
"2912","16","b7,4,3","iii","3","0.008"
"2913","17","b7,4,b1","i","b1","0.006"
"2914","18","b7,4,57","V<sup>7</sup>","57","0.006"
"2915","19","b7,4,b3","&#9837;III","b3","0.002"
"2916","20","b7,4,b46","iv<sup>6</sup>","b46","0.002"
"2917","21","b7,4,164","I<sup>6</sup><sub>4</sub>","164","0.002"
"2918","22","b7,4,5/5","V/V","5/5","0.002"
"2919","23","b7,4,665","vi<sup>6</sup><sub>5</sub>","665","0.002"
"2920","1","b7,5,1","I","1","0.255"
"2921","2","b7,5,b7","&#9837;VII","b7","0.215"
"2922","3","b7,5,4","IV","4","0.174"
"2923","4","b7,5,6","vi","6","0.134"
"2924","5","b7,5,3","iii","3","0.054"
"2925","6","b7,5,2","ii","2","0.027"
"2926","7","b7,5,b6","&#9837;VI","b6","0.027"
"2927","8","b7,5,26","ii<sup>6</sup>","26","0.027"
"2928","9","b7,5,Y5","v&deg;","Y5","0.02"
"2929","10","b7,5,5/5","V/V","5/5","0.02"
"2930","11","b7,5,57","V<sup>7</sup>","57","0.007"
"2931","12","b7,5,47","IV<sup>7</sup>","47","0.007"
"2932","13","b7,5,564/4","V<sup>6</sup><sub>4</sub>/IV","564/4","0.007"
"2933","1","b7,6,b7","&#9837;VII","b7","0.423"
"2934","2","b7,6,4","IV","4","0.157"
"2935","3","b7,6,1","I","1","0.113"
"2936","4","b7,6,5","V","5","0.096"
"2937","5","b7,6,M5","v","M5","0.035"
"2938","6","b7,6,5/5","V/V","5/5","0.032"
"2939","7","b7,6,27","ii<sup>7</sup>","27","0.02"
"2940","8","b7,6,3","iii","3","0.02"
"2941","9","b7,6,b6","&#9837;VI","b6","0.017"
"2942","10","b7,6,57/6","V<sup>7</sup>/vi","57/6","0.014"
"2943","11","b7,6,5/6","V/vi","5/6","0.014"
"2944","12","b7,6,47","IV<sup>7</sup>","47","0.012"
"2945","13","b7,6,2","ii","2","0.012"
"2946","14","b7,6,664","vi<sup>6</sup><sub>4</sub>","664","0.012"
"2947","15","b7,6,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.012"
"2948","16","b7,6,67","vi<sup>7</sup>","67","0.012"
"2949","1","b7,2,4","IV","4","0.225"
"2950","2","b7,2,1","I","1","0.225"
"2951","3","b7,2,6","vi","6","0.2"
"2952","4","b7,2,5/6","V/vi","5/6","0.1"
"2953","5","b7,2,564","V<sup>6</sup><sub>4</sub>","564","0.075"
"2954","6","b7,2,16","I<sup>6</sup>","16","0.075"
"2955","1","b7,3,2","ii","2","0.727"
"2956","2","b7,3,D3","&#9837;III","D3","0.273"
"2957","1","b7,27,5","V","5","0.714"
"2958","2","b7,27,57/6","V<sup>7</sup>/vi","57/6","0.286"
"2959","1","b7,16,4","IV","4","1"
"2960","1","b7,67,16","I<sup>6</sup>","16","0.364"
"2961","2","b7,67,2","ii","2","0.364"
"2962","3","b7,67,L4","&#9839;iv&deg;","L4","0.273"
"2963","1","b7,5/6,5","V","5","0.571"
"2964","2","b7,5/6,56/6","V<sup>6</sup>/vi","56/6","0.429"
"2965","1","b7,164,5","V","5","0.25"
"2966","1","b7,57,1","I","1","0.615"
"2967","2","b7,57,5","V","5","0.308"
"2968","3","b7,57,57/4","V<sup>7</sup>/IV","57/4","0.077"
"2969","1","b7,5/5,4","IV","4","0.591"
"2970","2","b7,5/5,5","V","5","0.227"
"2971","3","b7,5/5,56","V<sup>6</sup>","56","0.182"
"2972","1","b7,464,1","I","1","1"
"2973","1","b7,17,1","I","1","0.5"
"2974","1","b7,46,1","I","1","0.32"
"2975","2","b7,46,b7","&#9837;VII","b7","0.2"
"2976","3","b7,46,b46","iv<sup>6</sup>","b46","0.16"
"2977","4","b7,46,b6","&#9837;VI","b6","0.11"
"2978","5","b7,46,b5","v","b5","0.08"
"2979","6","b7,46,67","vi<sup>7</sup>","67","0.04"
"2980","7","b7,46,164","I<sup>6</sup><sub>4</sub>","164","0.03"
"2981","8","b7,46,b57","v<sup>7</sup>","b57","0.02"
"2982","9","b7,46,27","ii<sup>7</sup>","27","0.02"
"2983","10","b7,46,5","V","5","0.01"
"2984","11","b7,46,5/5","V/V","5/5","0.01"
"2985","1","b7,57/6,6","vi","6","0.667"
"2986","2","b7,57/6,57/2","V<sup>7</sup>/ii","57/2","0.333"
"2987","1","b7,b6,b1","i","b1","0.402"
"2988","2","b7,b6,b7","&#9837;VII","b7","0.172"
"2989","3","b7,b6,b3","&#9837;III","b3","0.138"
"2990","4","b7,b6,5","V","5","0.069"
"2991","5","b7,b6,b5","v","b5","0.046"
"2992","6","b7,b6,1","I","1","0.046"
"2993","7","b7,b6,5/2","V/ii","5/2","0.046"
"2994","8","b7,b6,4","IV","4","0.034"
"2995","1","b7,b3,b6","&#9837;VI","b6","0.329"
"2996","2","b7,b3,4","IV","4","0.306"
"2997","3","b7,b3,1","I","1","0.188"
"2998","4","b7,b3,D4","IV","D4","0.047"
"2999","5","b7,b3,b4","iv","b4","0.047"
"3000","6","b7,b3,56/3","V<sup>6</sup>/iii","56/3","0.047"
"3001","7","b7,b3,b37","&#9837;III<sup>7</sup>","b37","0.035"
"3002","1","164,1,164","I<sup>6</sup><sub>4</sub>","164","0.49"
"3003","2","164,1,5","V","5","0.159"
"3004","3","164,1,142","I<sup>4</sup><sub>2</sub>","142","0.082"
"3005","4","164,1,16","I<sup>6</sup>","16","0.065"
"3006","5","164,1,4","IV","4","0.057"
"3007","6","164,1,56","V<sup>6</sup>","56","0.033"
"3008","7","164,1,b7","&#9837;VII","b7","0.016"
"3009","8","164,1,5/5","V/V","5/5","0.016"
"3010","9","164,1,b165","i<sup>6</sup><sub>5</sub>","b165","0.016"
"3011","10","164,1,665","vi<sup>6</sup><sub>5</sub>","665","0.016"
"3012","11","164,1,27","ii<sup>7</sup>","27","0.016"
"3013","12","164,1,b4","iv","b4","0.016"
"3014","13","164,1,b17","i<sup>7</sup>","b17","0.012"
"3015","1","164,4,16","I<sup>6</sup>","16","0.226"
"3016","2","164,4,5","V","5","0.171"
"3017","3","164,4,46","IV<sup>6</sup>","46","0.08"
"3018","4","164,4,664","vi<sup>6</sup><sub>4</sub>","664","0.071"
"3019","5","164,4,1","I","1","0.049"
"3020","6","164,4,5/6","V/vi","5/6","0.035"
"3021","7","164,4,47","IV<sup>7</sup>","47","0.035"
"3022","8","164,4,2","ii","2","0.035"
"3023","9","164,4,D3","&#9837;III","D3","0.031"
"3024","10","164,4,564","V<sup>6</sup><sub>4</sub>","564","0.029"
"3025","11","164,4,442","IV<sup>4</sup><sub>2</sub>","442","0.027"
"3026","12","164,4,464","IV<sup>6</sup><sub>4</sub>","464","0.022"
"3027","13","164,4,L4","&#9839;iv&deg;","L4","0.009"
"3028","14","164,4,5/5","V/V","5/5","0.009"
"3029","15","164,4,7/6","vii&deg;/vi","7/6","0.009"
"3030","16","164,4,b7","&#9837;VII","b7","0.009"
"3031","17","164,4,D442","IV<sup>4</sup><sub>2</sub>","D442","0.009"
"3032","18","164,4,37","iii<sup>7</sup>","37","0.009"
"3033","19","164,4,36","iii<sup>6</sup>","36","0.009"
"3034","20","164,4,6","vi","6","0.009"
"3035","21","164,4,57","V<sup>7</sup>","57","0.007"
"3036","22","164,4,46/5","IV<sup>6</sup>/V","46/5","0.007"
"3037","23","164,4,564/2","V<sup>6</sup><sub>4</sub>/ii","564/2","0.007"
"3038","24","164,4,77","vii<sup>ø</sup><sup>7</sup>","77","0.004"
"3039","25","164,4,b4","iv","b4","0.004"
"3040","26","164,4,164","I<sup>6</sup><sub>4</sub>","164","0.004"
"3041","1","164,5,6","vi","6","0.201"
"3042","2","164,5,4","IV","4","0.157"
"3043","3","164,5,1","I","1","0.122"
"3044","4","164,5,164","I<sup>6</sup><sub>4</sub>","164","0.118"
"3045","5","164,5,2","ii","2","0.063"
"3046","6","164,5,564","V<sup>6</sup><sub>4</sub>","564","0.047"
"3047","7","164,5,7/6","vii&deg;/vi","7/6","0.047"
"3048","8","164,5,47","IV<sup>7</sup>","47","0.047"
"3049","9","164,5,16","I<sup>6</sup>","16","0.043"
"3050","10","164,5,5/5","V/V","5/5","0.035"
"3051","11","164,5,565/6","V<sup>6</sup><sub>5</sub>/vi","565/6","0.016"
"3052","12","164,5,Y3","&#9837;III","Y3","0.016"
"3053","13","164,5,542","V<sup>4</sup><sub>2</sub>","542","0.016"
"3054","1","164,6,164","I<sup>6</sup><sub>4</sub>","164","0.241"
"3055","2","164,6,1","I","1","0.159"
"3056","3","164,6,3","iii","3","0.152"
"3057","4","164,6,5","V","5","0.117"
"3058","5","164,6,27","ii<sup>7</sup>","27","0.055"
"3059","6","164,6,4","IV","4","0.048"
"3060","7","164,6,b7","&#9837;VII","b7","0.048"
"3061","8","164,6,264","ii<sup>6</sup><sub>4</sub>","264","0.048"
"3062","9","164,6,56","V<sup>6</sup>","56","0.048"
"3063","10","164,6,265","ii<sup>6</sup><sub>5</sub>","265","0.028"
"3064","11","164,6,2","ii","2","0.028"
"3065","12","164,6,642","vi<sup>4</sup><sub>2</sub>","642","0.028"
"3066","1","164,2,3","iii","3","0.421"
"3067","2","164,2,57","V<sup>7</sup>","57","0.211"
"3068","3","164,2,564","V<sup>6</sup><sub>4</sub>","564","0.211"
"3069","4","164,2,4","IV","4","0.158"
"3070","1","164,3,6","vi","6","0.75"
"3071","2","164,3,4","IV","4","0.25"
"3072","1","164,27,67","vi<sup>7</sup>","67","0.327"
"3073","2","164,27,643","vi<sup>4</sup><sub>3</sub>","643","0.218"
"3074","3","164,27,1","I","1","0.109"
"3075","4","164,27,4","IV","4","0.109"
"3076","5","164,27,57","V<sup>7</sup>","57","0.091"
"3077","6","164,27,L265","II<sup>6</sup><sub>5</sub>","L265","0.073"
"3078","1","164,47,164","I<sup>6</sup><sub>4</sub>","164","0.286"
"3079","2","164,47,5/6","V/vi","5/6","0.143"
"3080","3","164,47,37","iii<sup>7</sup>","37","0.143"
"3081","4","164,47,3","iii","3","0.143"
"3082","5","164,47,67","vi<sup>7</sup>","67","0.107"
"3083","6","164,47,5","V","5","0.107"
"3084","1","164,16,164","I<sup>6</sup><sub>4</sub>","164","0.238"
"3085","2","164,16,464","IV<sup>6</sup><sub>4</sub>","464","0.218"
"3086","3","164,16,1","I","1","0.168"
"3087","4","164,16,4","IV","4","0.119"
"3088","5","164,16,2","ii","2","0.119"
"3089","6","164,16,46","IV<sup>6</sup>","46","0.04"
"3090","7","164,16,27","ii<sup>7</sup>","27","0.04"
"3091","8","164,16,47/4","IV<sup>7</sup>/IV","47/4","0.04"
"3092","1","164,67,16","I<sup>6</sup>","16","0.5"
"3093","2","164,67,27","ii<sup>7</sup>","27","0.167"
"3094","3","164,67,6","vi","6","0.167"
"3095","1","164,56,5","V","5","0.267"
"3096","2","164,56,164","I<sup>6</sup><sub>4</sub>","164","0.2"
"3097","3","164,56,46","IV<sup>6</sup>","46","0.178"
"3098","4","164,56,1","I","1","0.089"
"3099","5","164,56,464","IV<sup>6</sup><sub>4</sub>","464","0.089"
"3100","6","164,56,6","vi","6","0.089"
"3101","7","164,56,b6","&#9837;VI","b6","0.067"
"3102","8","164,56,565","V<sup>6</sup><sub>5</sub>","565","0.022"
"3103","1","164,57,1","I","1","0.294"
"3104","2","164,57,164","I<sup>6</sup><sub>4</sub>","164","0.235"
"3105","3","164,57,642","vi<sup>4</sup><sub>2</sub>","642","0.141"
"3106","4","164,57,16","I<sup>6</sup>","16","0.094"
"3107","5","164,57,4","IV","4","0.071"
"3108","6","164,57,67","vi<sup>7</sup>","67","0.059"
"3109","7","164,57,b46","iv<sup>6</sup>","b46","0.047"
"3110","8","164,57,165","I<sup>6</sup><sub>5</sub>","165","0.047"
"3111","9","164,57,6","vi","6","0.012"
"3112","1","164,37,6","vi","6","0.606"
"3113","2","164,37,4","IV","4","0.212"
"3114","3","164,37,27","ii<sup>7</sup>","27","0.121"
"3115","4","164,37,47","IV<sup>7</sup>","47","0.061"
"3116","1","164,5/5,4","IV","4","0.556"
"3117","2","164,5/5,5","V","5","0.222"
"3118","3","164,5/5,164","I<sup>6</sup><sub>4</sub>","164","0.222"
"3119","1","164,464,164","I<sup>6</sup><sub>4</sub>","164","0.381"
"3120","2","164,464,564","V<sup>6</sup><sub>4</sub>","564","0.19"
"3121","3","164,464,4","IV","4","0.095"
"3122","1","164,17,164","I<sup>6</sup><sub>4</sub>","164","0.5"
"3123","2","164,17,4","IV","4","0.25"
"3124","3","164,17,6","vi","6","0.25"
"3125","1","164,664,4","IV","4","1"
"3126","1","164,564,6","vi","6","0.5"
